source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00470	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00471	female	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00472	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00473	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00475	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00478	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00479	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00490	male	BGN	Bougainville	Bougainville in Bougainville	OCE	Oceanian Ancestry	-6	155
hgdp	HGDP00491	male	BGN	Bougainville	Bougainville in Bougainville	OCE	Oceanian Ancestry	-6	155
hgdp	HGDP00511	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00512	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00513	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00514	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00515	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00516	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00517	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00518	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00519	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00520	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00522	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00523	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00524	female	FRN	French	French in France	EUR	European Ancestry	46	2
